,timestamp,open,high,low,close
23,2019-10-26 08:00:00,22200.717713852406,22734.880123053365,21298.05254012421,21365.36662046367
24,2019-10-26 12:00:00,21365.36662046367,22121.627702167676,20996.21369267351,21934.500256923966
25,2019-10-26 16:00:00,21934.500256923966,23296.5873250345,21426.5504429728,22509.205153334045
26,2019-10-26 20:00:00,22509.205153334045,23049.102331582813,21560.112704314743,22807.287867177765
27,2019-10-27 00:00:00,22807.287867177765,23845.246013015654,22435.612451912893,23140.174567438604
28,2019-10-27 04:00:00,23140.174567438604,23472.914941240237,21926.16802825069,22762.239465680937
29,2019-10-27 08:00:00,22762.239465680937,23054.282769474354,20992.089694630533,21823.462204238276
30,2019-10-27 12:00:00,21823.462204238276,23460.08479605102,21741.196268907934,22864.711730337727
31,2019-10-27 16:00:00,22864.711730337727,23237.3735475524,21112.983595118414,21634.657146915994
32,2019-10-27 20:00:00,21634.657146915994,22987.66939851056,21612.631626522776,22350.49515179903
33,2019-10-28 00:00:00,22350.49515179903,23241.34717516648,20780.732436230166,20950.367283154064
34,2019-10-28 04:00:00,20950.367283154064,21883.71754332211,20110.263609136124,20445.516247839765
35,2019-10-28 08:00:00,20445.516247839765,22248.341054088054,19978.97959074498,22087.529368190957
36,2019-10-28 12:00:00,22087.529368190957,22625.43707242457,20543.402850343555,21389.784233339386
37,2019-10-28 16:00:00,21389.784233339386,21944.02066119185,19984.088972619207,20641.8073722529
38,2019-10-28 20:00:00,20641.8073722529,21920.656650969824,19839.54423610119,21864.975527514605
39,2019-10-29 00:00:00,21864.975527514605,22886.819947082466,21007.214733579483,21258.286395603955
40,2019-10-29 04:00:00,21258.286395603955,22961.492956560985,20375.83111867396,22170.797441411967
41,2019-10-29 08:00:00,22170.797441411967,22756.115805793346,21213.746497634056,21494.812324776292
42,2019-10-29 12:00:00,21494.812324776292,21788.351879038302,20028.844799767954,20290.18557074719
43,2019-10-29 16:00:00,20290.18557074719,22147.26441676602,19831.316862304597,21493.687380576455
44,2019-10-29 20:00:00,21493.687380576455,22170.10478697434,19622.57720779733,19651.39920401563
45,2019-10-30 00:00:00,19651.39920401563,20730.06983551385,18744.694506360534,19752.42363044229
46,2019-10-30 04:00:00,19752.42363044229,21655.472613858856,18991.178724192956,20696.50555756336
47,2019-10-30 08:00:00,20696.50555756336,20730.21474259961,18919.651920614622,19409.862355784317
48,2019-10-30 12:00:00,19409.862355784317,20356.415183824884,18048.178527272998,18857.89821973054
49,2019-10-30 16:00:00,18857.89821973054,20020.91877065158,18120.460364701103,19575.02640090516
50,2019-10-30 20:00:00,19575.02640090516,21099.517343172305,19405.725629127694,20642.778279388738
51,2019-10-31 00:00:00,20642.778279388738,21504.21333462469,18574.877329462266,19095.768127224754
52,2019-10-31 04:00:00,19095.768127224754,20449.49740502987,18782.89734230754,19984.389095649687
53,2019-10-31 08:00:00,19984.389095649687,21210.365012788163,19881.00785407227,20622.277881983435
54,2019-10-31 12:00:00,20622.277881983435,21093.155550251307,18039.40248853528,18706.579972976037
55,2019-10-31 16:00:00,18706.579972976037,21007.463892781856,18000.76259945979,20128.000469892508
56,2019-10-31 20:00:00,20128.000469892508,20210.944554214442,18831.62489932843,19628.77738008916
57,2019-11-01 00:00:00,19628.77738008916,19892.75637193328,18713.904645236693,18742.15712278602
58,2019-11-01 04:00:00,18742.15712278602,19495.762818361203,18338.60058751092,19452.680094217016
59,2019-11-01 08:00:00,19452.680094217016,20295.583546250164,19313.156599441736,19582.089091519243
60,2019-11-01 12:00:00,19582.089091519243,20589.862254018288,17177.62573709837,18169.792711812854
61,2019-11-01 16:00:00,18169.792711812854,18253.720146524007,17122.710840627107,18232.025299981877
62,2019-11-01 20:00:00,18232.025299981877,19123.848828609,17032.964700764354,18053.02462848058
63,2019-11-02 00:00:00,18053.02462848058,18528.200614338206,16703.52496564718,17367.703223826407
64,2019-11-02 04:00:00,17367.703223826407,19606.7109423372,16856.85672776579,19222.125753939858
65,2019-11-02 08:00:00,19222.125753939858,19569.263505525334,17031.084113563218,17851.044536775073
66,2019-11-02 12:00:00,17851.044536775073,18158.57531340693,17318.324983614304,17926.41635498911
67,2019-11-02 16:00:00,17926.41635498911,19469.475983892735,17343.025277657478,19082.2450973982
68,2019-11-02 20:00:00,19082.2450973982,19263.30914768152,18656.69876069978,18829.81997814471
69,2019-11-03 00:00:00,18829.81997814471,19777.74634318457,17728.376074794985,18656.54787448224
70,2019-11-03 04:00:00,18656.54787448224,19452.088953042527,17268.185428315166,17889.51894608174
71,2019-11-03 08:00:00,17889.51894608174,18688.958944267226,17341.960964167047,17515.95872263684
72,2019-11-03 12:00:00,17515.95872263684,19543.47094556862,17089.343603291894,18715.677620047685
73,2019-11-03 16:00:00,18715.677620047685,18720.39098559712,17910.952058754192,18316.3824743675
74,2019-11-03 20:00:00,18316.3824743675,19238.72643474029,18029.87823266483,18727.133216883005
75,2019-11-04 00:00:00,18727.133216883005,19249.699442989942,18715.1768915018,19123.593882249712
76,2019-11-04 04:00:00,19123.593882249712,19678.99681520708,17025.55223801652,17546.27386634618
77,2019-11-04 08:00:00,17546.27386634618,18861.90260897094,17370.180011268465,18649.05089015582
78,2019-11-04 12:00:00,18649.05089015582,19036.69302912283,17870.626103213457,18516.779893473376
79,2019-11-04 16:00:00,18516.779893473376,19571.13267389162,18227.98083568076,18933.938705823803
80,2019-11-04 20:00:00,18933.938705823803,19024.677853655172,17080.68604425224,17329.319504948868
81,2019-11-05 00:00:00,17329.319504948868,19756.918705011703,16291.471737832568,18864.791085660345
82,2019-11-05 04:00:00,18864.791085660345,18866.298132705007,16904.397681990937,17206.791125725722
83,2019-11-05 08:00:00,17206.791125725722,18500.33419657878,16762.354718767256,17819.366488678155
84,2019-11-05 12:00:00,17819.366488678155,18749.701872650774,16960.82009411257,17926.17031743089
85,2019-11-05 16:00:00,17926.17031743089,18885.149378108326,17060.510485202587,17607.76556556824
86,2019-11-05 20:00:00,17607.76556556824,19196.619806890092,17416.63488737145,18908.64260426501
87,2019-11-06 00:00:00,18908.64260426501,19307.849732099476,17177.816221734392,18089.90787712556
88,2019-11-06 04:00:00,18089.90787712556,18276.822956517288,17502.47478088502,17862.189277246955
89,2019-11-06 08:00:00,17862.189277246955,19993.10197043819,17374.567197740264,19259.55959193049
90,2019-11-06 12:00:00,19259.55959193049,20374.16491127243,18498.176479315338,19475.479731984648
91,2019-11-06 16:00:00,19475.479731984648,19934.868712788644,18813.49552760363,19047.578888673394
92,2019-11-06 20:00:00,19047.578888673394,20255.25728437387,18034.4488725663,19350.111956722663
93,2019-11-07 00:00:00,19350.111956722663,19790.665132121998,17910.027759228302,18245.976506926152
94,2019-11-07 04:00:00,18245.976506926152,19143.186586453437,16997.410888757604,17896.684093785025
95,2019-11-07 08:00:00,17896.684093785025,20291.98467039445,17237.71997598772,19406.207881523627
96,2019-11-07 12:00:00,19406.207881523627,20227.840089782625,18537.58494820876,19400.85789145465
97,2019-11-07 16:00:00,19400.85789145465,20444.75009061911,19269.359527253375,20118.772113682637
98,2019-11-07 20:00:00,20118.772113682637,21233.834610009137,19484.677053582043,20866.889630053716
99,2019-11-08 00:00:00,20866.889630053716,21370.853796631596,19327.17111123308,20212.30825293834
100,2019-11-08 04:00:00,20212.30825293834,21301.207693444776,19632.539737518622,20444.680191964893
101,2019-11-08 08:00:00,20444.680191964893,21722.094039327458,20033.90756369197,20815.29767963347
102,2019-11-08 12:00:00,20815.29767963347,21027.606520707785,18974.68484105223,19547.617090808937
103,2019-11-08 16:00:00,19547.617090808937,21494.48224269643,19454.14404614815,20794.24521802862
104,2019-11-08 20:00:00,20794.24521802862,21692.878106541528,20765.34517921233,20766.800869368744
105,2019-11-09 00:00:00,20766.800869368744,21001.354926593736,19184.380016256517,19987.742278949867
106,2019-11-09 04:00:00,19987.742278949867,21181.823461184416,19811.667203006233,20264.693395630147
107,2019-11-09 08:00:00,20264.693395630147,20732.625658422192,19882.906224068396,20068.20283525611
108,2019-11-09 12:00:00,20068.20283525611,21618.438274724314,19609.67144406292,21487.79723739616
109,2019-11-09 16:00:00,21487.79723739616,22625.894809532965,21041.112137216307,22019.85007834079
110,2019-11-09 20:00:00,22019.85007834079,22398.482922789935,21728.807802558673,22193.713956768155
111,2019-11-10 00:00:00,22193.713956768155,22695.831212572197,19636.737718746932,20648.460921658465
112,2019-11-10 04:00:00,20648.460921658465,21260.306485325542,20561.275975149292,20726.138239665535
113,2019-11-10 08:00:00,20726.138239665535,21328.925479086203,19420.123544640763,20259.116572530318
114,2019-11-10 12:00:00,20259.116572530318,20953.87008360489,20068.255975057134,20645.04201273099
115,2019-11-10 16:00:00,20645.04201273099,22129.916913661353,20534.331563981807,21958.608234865624
116,2019-11-10 20:00:00,21958.608234865624,22190.669452691644,21002.557808063462,21317.495390941007
117,2019-11-11 00:00:00,21317.495390941007,22198.728613409774,20404.24778237392,22090.81042386613
118,2019-11-11 04:00:00,22090.81042386613,22735.64610866188,20543.724492860623,21361.893785889933
119,2019-11-11 08:00:00,21361.893785889933,22978.18742506554,21043.22511514503,22235.782853391735
120,2019-11-11 12:00:00,22235.782853391735,22648.31837090545,21235.761159156486,22088.551120064923
121,2019-11-11 16:00:00,22088.551120064923,22610.19152883636,21993.61631011271,22063.57522318349
122,2019-11-11 20:00:00,22063.57522318349,22401.650872142756,20134.820764506643,21127.946372366
123,2019-11-12 00:00:00,21127.946372366,22156.019433273614,20503.431492108335,21420.724841427374
124,2019-11-12 04:00:00,21420.724841427374,23469.332303181345,20976.22092131022,22770.141385438736
125,2019-11-12 08:00:00,22770.141385438736,23787.749665523457,22242.7885312554,22395.60851160623
126,2019-11-12 12:00:00,22395.60851160623,22686.144003593272,21831.419191054738,22379.339517163564
127,2019-11-12 16:00:00,22379.339517163564,23332.529108520892,21878.142570980992,23105.35590328573
128,2019-11-12 20:00:00,23105.35590328573,23801.797853526434,21938.081107668724,22307.465516329175
129,2019-11-13 00:00:00,22307.465516329175,22781.34225931515,22252.880823735402,22672.360756400216
130,2019-11-13 04:00:00,22672.360756400216,23695.840059913437,21319.726196492196,21458.55967331034
131,2019-11-13 08:00:00,21458.55967331034,22547.403899708435,21431.666727024673,22369.2281001073
132,2019-11-13 12:00:00,22369.2281001073,22478.129853271133,21058.06583419656,21148.853321674436
133,2019-11-13 16:00:00,21148.853321674436,22263.337602689204,20534.71795935525,22060.591506782184
134,2019-11-13 20:00:00,22060.591506782184,22381.380804160162,21461.941687126935,21771.00448444893
135,2019-11-14 00:00:00,21771.00448444893,22261.053236328804,21538.373627168483,21942.605424700087
136,2019-11-14 04:00:00,21942.605424700087,21943.72690786781,20329.39646319402,21143.047635703428
137,2019-11-14 08:00:00,21143.047635703428,21948.19421049433,19656.3311753247,20356.15778884697
138,2019-11-14 12:00:00,20356.15778884697,21383.191152905452,19578.050663755457,21056.420102128563
139,2019-11-14 16:00:00,21056.420102128563,21412.052970647528,20414.2712724801,20645.394051714004
140,2019-11-14 20:00:00,20645.394051714004,22383.274071191925,20239.669312082566,21825.516064984466
141,2019-11-15 00:00:00,21825.516064984466,21854.8372208929,19931.25037430213,20776.10182030387
142,2019-11-15 04:00:00,20776.10182030387,21470.311708337245,20347.32429957476,21396.511375602568
143,2019-11-15 08:00:00,21396.511375602568,21964.6804464479,19124.33760271531,19630.05305711921
144,2019-11-15 12:00:00,19630.05305711921,20357.206821646985,19142.497484784406,20338.855494722884
145,2019-11-15 16:00:00,20338.855494722884,20342.34389354922,20211.315279941136,20220.952967192592
146,2019-11-15 20:00:00,20220.952967192592,20224.77878543705,18941.66365852725,19766.889620018683
147,2019-11-16 00:00:00,19766.889620018683,22304.43836364919,18946.117105522928,21417.12851347436
148,2019-11-16 04:00:00,21417.12851347436,22187.69319291318,19920.569655051466,20656.093958916994
149,2019-11-16 08:00:00,20656.093958916994,20684.934025237882,19012.872399131855,19604.431998417724
150,2019-11-16 12:00:00,19604.431998417724,21154.97587421068,19484.23364699571,20159.64057283883
151,2019-11-16 16:00:00,20159.64057283883,20646.34954060412,19685.99931256966,20421.237573738752
152,2019-11-16 20:00:00,20421.237573738752,20618.984533688923,19596.9315050205,20145.3875074123
153,2019-11-17 00:00:00,20145.3875074123,20323.964780505008,18720.73125887984,18970.469226312303
154,2019-11-17 04:00:00,18970.469226312303,19893.933296799707,17196.408322888616,18126.867511935474
155,2019-11-17 08:00:00,18126.867511935474,19677.52484940451,17514.909461852872,19090.32130355439
156,2019-11-17 12:00:00,19090.32130355439,19803.0322064201,18485.371779030924,19180.38598210459
157,2019-11-17 16:00:00,19180.38598210459,19836.6693461138,18354.697528094737,19143.303442583016
158,2019-11-17 20:00:00,19143.303442583016,19541.43401265958,17067.751254562092,17721.691355240248
159,2019-11-18 00:00:00,17721.691355240248,19654.995615387386,17178.05987498035,18865.133929016596
160,2019-11-18 04:00:00,18865.133929016596,19483.79910596899,17760.11762045159,18168.185351574164
161,2019-11-18 08:00:00,18168.185351574164,19202.737753917067,17842.419445597607,18410.069606678393
162,2019-11-18 12:00:00,18410.069606678393,20156.852099766544,17591.93125643711,19599.477180514903
163,2019-11-18 16:00:00,19599.477180514903,20426.197933483832,18351.691730697992,18587.3714635392
164,2019-11-18 20:00:00,18587.3714635392,19197.27218971167,17910.856373729253,18225.293944955767
165,2019-11-19 00:00:00,18225.293944955767,19011.280705512334,17229.056124662384,18831.16893899934
166,2019-11-19 04:00:00,18831.16893899934,19064.188815672656,17147.18713016322,18179.136701022813
167,2019-11-19 08:00:00,18179.136701022813,19173.38042586295,17447.20625977926,19022.31567972602
168,2019-11-19 12:00:00,19022.31567972602,19059.288495755005,16519.67208504419,17490.847040567707
169,2019-11-19 16:00:00,17490.847040567707,18195.43691475866,16652.0602697438,17752.712456855887
170,2019-11-19 20:00:00,17752.712456855887,20036.42191096027,17124.425812928937,19288.62248741332
171,2019-11-20 00:00:00,19288.62248741332,20086.230462392814,17352.678732498905,17867.99748985972
172,2019-11-20 04:00:00,17867.99748985972,18397.517492576102,17099.77508374347,18196.06289362654
173,2019-11-20 08:00:00,18196.06289362654,18209.423901870185,17373.441684268157,17781.922630016714
174,2019-11-20 12:00:00,17781.922630016714,18744.18397780086,17600.635680326253,18173.45982976115
175,2019-11-20 16:00:00,18173.45982976115,18498.15311046767,16952.20157526119,17188.008154160874
176,2019-11-20 20:00:00,17188.008154160874,18366.943774458257,16640.711384614544,17952.00146161129
177,2019-11-21 00:00:00,17952.00146161129,18588.57322969765,17640.904296128236,18114.67713242751
178,2019-11-21 04:00:00,18114.67713242751,19117.982437862138,16752.582168406945,17665.42057510778
179,2019-11-21 08:00:00,17665.42057510778,18564.805439516083,17313.460649697692,17990.570601174128
180,2019-11-21 12:00:00,17990.570601174128,19606.14835680045,17946.283981316712,18742.339029988063
181,2019-11-21 16:00:00,18742.339029988063,19247.198347624577,17375.504098785506,17915.27605163715
182,2019-11-21 20:00:00,17915.27605163715,18339.195978767213,16958.459966352642,17321.752831941903
183,2019-11-22 00:00:00,17321.752831941903,19971.11212800877,16550.108597237537,19435.760268969305
184,2019-11-22 04:00:00,19435.760268969305,20455.86440642105,18922.586652172806,19178.1013630599
185,2019-11-22 08:00:00,19178.1013630599,19659.992549353057,18694.10359600228,18975.889578029375
186,2019-11-22 12:00:00,18975.889578029375,19155.24663514035,17918.574159330317,18550.128269716643
187,2019-11-22 16:00:00,18550.128269716643,18602.785760848008,17655.952769867108,17972.82055636059
188,2019-11-22 20:00:00,17972.82055636059,18031.619522297584,17479.648949746268,17516.473314465176
189,2019-11-23 00:00:00,17516.473314465176,19068.06972213929,17486.54668688042,18959.53327785462
190,2019-11-23 04:00:00,18959.53327785462,19962.550812208185,17400.308096538523,17659.782925457668
191,2019-11-23 08:00:00,17659.782925457668,19040.34149878385,17170.39985705479,18208.64361973552
192,2019-11-23 12:00:00,18208.64361973552,19733.62197267982,18093.729513634265,19044.20979537207
193,2019-11-23 16:00:00,19044.20979537207,19088.051136661306,18280.94473664992,18868.88363357575
194,2019-11-23 20:00:00,18868.88363357575,20427.69851917013,18667.646345509693,19860.560946488975
195,2019-11-24 00:00:00,19860.560946488975,20166.35182827067,18957.500025122143,19361.327640666506
196,2019-11-24 04:00:00,19361.327640666506,20199.92993052842,18428.93693464449,19036.999232612834
197,2019-11-24 08:00:00,19036.999232612834,19927.364546650424,18492.345346339735,19511.178905640598
198,2019-11-24 12:00:00,19511.178905640598,19933.88211234653,17892.657574759873,18632.813423980948
199,2019-11-24 16:00:00,18632.813423980948,21147.81497592436,18127.510418736536,20274.32216165478
200,2019-11-24 20:00:00,20274.32216165478,21057.044511889035,19055.354748092243,20067.72694501663
201,2019-11-25 00:00:00,20067.72694501663,21926.648106924607,19860.019319441722,21041.99289462306
202,2019-11-25 04:00:00,21041.99289462306,21139.488963954554,20640.403434026,20678.15224135666
203,2019-11-25 08:00:00,20678.15224135666,21561.915762855493,20328.576612810684,20707.507141464885
204,2019-11-25 12:00:00,20707.507141464885,21191.14272889628,19115.775704272874,19764.32177240332
205,2019-11-25 16:00:00,19764.32177240332,21734.44071514827,19618.03186778675,20689.46497708744
206,2019-11-25 20:00:00,20689.46497708744,21739.335404984522,19963.52964266761,21483.1235687102
207,2019-11-26 00:00:00,21483.1235687102,21863.591748797786,20096.667592514415,21086.188701369934
208,2019-11-26 04:00:00,21086.188701369934,22172.874567528128,20675.821465563313,21841.046260973922
209,2019-11-26 08:00:00,21841.046260973922,22090.23426803656,21549.197512510036,21661.332200983423
210,2019-11-26 12:00:00,21661.332200983423,22734.639522762063,21086.25335679008,21877.13822997851
211,2019-11-26 16:00:00,21877.13822997851,22023.517727252245,19847.28881392931,20572.591396498807
212,2019-11-26 20:00:00,20572.591396498807,22559.579760172768,19631.606780138878,22496.13752312292
213,2019-11-27 00:00:00,22496.13752312292,22818.555004822487,21584.825668648813,22234.731376737458
214,2019-11-27 04:00:00,22234.731376737458,22388.371934448413,20526.713949444595,21263.286157743685
215,2019-11-27 08:00:00,21263.286157743685,21668.12447153328,21066.48463390036,21260.80138537231
216,2019-11-27 12:00:00,21260.80138537231,21570.16441192085,19784.44612757885,20770.12965633564
217,2019-11-27 16:00:00,20770.12965633564,21464.018291324683,20620.140248310847,21189.226613072642
218,2019-11-27 20:00:00,21189.226613072642,22531.753330645424,20323.016889067443,22036.785914887725
219,2019-11-28 00:00:00,22036.785914887725,23031.004966714838,21066.778517691215,21820.52439289
220,2019-11-28 04:00:00,21820.52439289,22006.626460796808,19781.7846191918,20792.470332115285
221,2019-11-28 08:00:00,20792.470332115285,22601.024635090693,20701.867021578804,21618.405782093305
222,2019-11-28 12:00:00,21618.405782093305,22475.63290359432,21213.891242979,21898.291634330126
223,2019-11-28 16:00:00,21898.291634330126,23071.748355953314,21614.44444875851,22291.34440325582
224,2019-11-28 20:00:00,22291.34440325582,22719.65108847503,19983.62917168689,20859.9741130907
225,2019-11-29 00:00:00,20859.9741130907,22937.27216288442,20209.346878282093,22080.392966415155
226,2019-11-29 04:00:00,22080.392966415155,22657.43849318858,21578.751834002946,22133.201585407976
227,2019-11-29 08:00:00,22133.201585407976,22516.53431551543,19773.440668452226,20800.03360872746
228,2019-11-29 12:00:00,20800.03360872746,22176.36683005999,20707.163602023636,21563.44227935423
229,2019-11-29 16:00:00,21563.44227935423,23826.513726042354,21525.858484810007,22977.22983400779
230,2019-11-29 20:00:00,22977.22983400779,22978.08111131788,20851.20413679973,21383.138681298584
231,2019-11-30 00:00:00,21383.138681298584,23538.27193872163,21353.142340512997,23333.36297904634
232,2019-11-30 04:00:00,23333.36297904634,24349.64748746601,20961.707892277496,21748.469656804024
233,2019-11-30 08:00:00,21748.469656804024,22761.28612984656,20737.910924549982,21495.97159884707
234,2019-11-30 12:00:00,21495.97159884707,22463.925524710834,20553.282722592194,21949.94872587851
235,2019-11-30 16:00:00,21949.94872587851,22517.15348624882,21934.742879745685,22515.34939940308
236,2019-11-30 20:00:00,22515.34939940308,23162.82267393084,20371.559022583147,20625.85330401099
237,2019-12-01 00:00:00,20625.85330401099,22823.701885131057,19732.333056418633,22244.118471725746
238,2019-12-01 04:00:00,22244.118471725746,23079.30511092478,20253.700468821207,20971.41521036825
239,2019-12-01 08:00:00,20971.41521036825,21045.37773560567,20919.01734110605,20962.584014007018
240,2019-12-01 12:00:00,20962.584014007018,21332.36740940634,18966.54593873448,19952.585402029297
241,2019-12-01 16:00:00,19952.585402029297,20756.724045578056,18990.316580467665,20306.538029572665
242,2019-12-01 20:00:00,20306.538029572665,21268.87846625881,19913.368877795427,21152.928692372854
243,2019-12-02 00:00:00,21152.928692372854,21213.8553286862,19456.26692668874,19793.86035609555
244,2019-12-02 04:00:00,19793.86035609555,22394.70525642055,18768.45523678082,21551.549742224033
245,2019-12-02 08:00:00,21551.549742224033,21611.88480889652,19787.979747287038,19916.089821666552
246,2019-12-02 12:00:00,19916.089821666552,21470.70409564843,18899.5869944832,20802.772139864577
247,2019-12-02 16:00:00,20802.772139864577,20877.96059202332,19175.377037055157,19348.979896049175
248,2019-12-02 20:00:00,19348.979896049175,21523.176685179853,18858.123230736095,21176.98016295958
249,2019-12-03 00:00:00,21176.98016295958,21423.937730767026,20917.633532109838,21106.98780488537
250,2019-12-03 04:00:00,21106.98780488537,21555.547157773563,18572.614550129783,19546.436372446264
251,2019-12-03 08:00:00,19546.436372446264,20560.975891538794,18668.467477860086,19999.933539196165
252,2019-12-03 12:00:00,19999.933539196165,20446.337165120374,19750.131260044793,19814.69748865469
253,2019-12-03 16:00:00,19814.69748865469,20590.745889370442,18712.279965577764,19606.160539909095
254,2019-12-03 20:00:00,19606.160539909095,20384.106880601576,19085.220188308507,20022.124560572625
255,2019-12-04 00:00:00,20022.124560572625,20371.896053236876,19041.50872267396,19226.14621772246
256,2019-12-04 04:00:00,19226.14621772246,19959.21753572025,17580.61096163704,18092.07529942094
257,2019-12-04 08:00:00,18092.07529942094,18769.8175432441,17476.826977369165,18558.461213918028
258,2019-12-04 12:00:00,18558.461213918028,19679.76809464599,17860.618363868558,18926.917088814404
259,2019-12-04 16:00:00,18926.917088814404,19484.23837103154,18195.001834573348,19273.810604292677
260,2019-12-04 20:00:00,19273.810604292677,19938.607242086076,18876.256240994397,19068.139840694155
261,2019-12-05 00:00:00,19068.139840694155,19444.19343190118,18041.78586090815,19188.102134682234
262,2019-12-05 04:00:00,19188.102134682234,19643.609431063123,19025.399529396662,19588.11693258523
263,2019-12-05 08:00:00,19588.11693258523,19683.581566244007,18599.446624679415,19542.330496549304
264,2019-12-05 12:00:00,19542.330496549304,19970.557567518033,18656.634143927073,19146.2444532483
265,2019-12-05 16:00:00,19146.2444532483,19734.00337267385,17217.234051267176,17838.562986427874
266,2019-12-05 20:00:00,17838.562986427874,18070.357708775162,17005.787259843077,17438.406359637196
267,2019-12-06 00:00:00,17438.406359637196,18438.54975914122,16999.427237279255,17406.241965646328
268,2019-12-06 04:00:00,17406.241965646328,17959.03584047511,16770.974704218428,17864.812606416323
269,2019-12-06 08:00:00,17864.812606416323,19063.215428369374,17485.82873737889,18235.335978364594
270,2019-12-06 12:00:00,18235.335978364594,18644.30504504985,16861.63584230104,17596.884494681974
271,2019-12-06 16:00:00,17596.884494681974,17771.06495720178,16621.469439013876,17115.991879660633
272,2019-12-06 20:00:00,17115.991879660633,18483.549760045644,16484.117045580755,18279.276183027217
273,2019-12-07 00:00:00,18279.276183027217,18980.00865234523,16250.937597820137,17170.659203970234
274,2019-12-07 04:00:00,17170.659203970234,18698.614826237153,16471.378367267127,18408.81585484375
275,2019-12-07 08:00:00,18408.81585484375,19067.01497937218,18181.514022963955,18738.58905338416
276,2019-12-07 12:00:00,18738.58905338416,19728.74112228961,17625.480382303118,18491.0105395421
277,2019-12-07 16:00:00,18491.0105395421,19161.870543411413,17310.91743217907,18254.227644809147
278,2019-12-07 20:00:00,18254.227644809147,18774.459218396034,17378.50538541769,18392.40289046187
279,2019-12-08 00:00:00,18392.40289046187,18908.230285449048,16707.592055644312,17350.57954465906
280,2019-12-08 04:00:00,17350.57954465906,18402.756179848784,17031.645800863676,18304.57262443384
281,2019-12-08 08:00:00,18304.57262443384,19090.71425809927,17151.46650737721,17551.28046597568
282,2019-12-08 12:00:00,17551.28046597568,19901.646381698793,17395.87808018619,19289.28362700835
283,2019-12-08 16:00:00,19289.28362700835,20148.838765988818,16649.571104992225,17130.310914425972
284,2019-12-08 20:00:00,17130.310914425972,18149.594598921023,16433.288329486077,18102.789116590975
285,2019-12-09 00:00:00,18102.789116590975,18230.189566249657,16895.872292977518,17713.81670690091
286,2019-12-09 04:00:00,17713.81670690091,18733.935077720806,16862.110334357014,18168.40866662754
287,2019-12-09 08:00:00,18168.40866662754,18862.659856668404,17352.506950266838,17758.690408673992
288,2019-12-09 12:00:00,17758.690408673992,18578.172971346627,17508.78683693189,17629.239780914908
289,2019-12-09 16:00:00,17629.239780914908,17854.859805642925,17525.04043874717,17788.19455767203
290,2019-12-09 20:00:00,17788.19455767203,18866.906174719155,17000.02677221116,17913.505122901584
291,2019-12-10 00:00:00,17913.505122901584,18530.08552213339,16822.90821595476,17863.246228578475
292,2019-12-10 04:00:00,17863.246228578475,19622.089195962697,17693.325283202423,19429.203654522065
293,2019-12-10 08:00:00,19429.203654522065,20459.428708163472,17758.74970182442,18551.87858109425
294,2019-12-10 12:00:00,18551.87858109425,18952.570305723093,17959.353591208353,18297.173102004163
295,2019-12-10 16:00:00,18297.173102004163,20143.845484009802,17610.778832385935,19874.961608788522
296,2019-12-10 20:00:00,19874.961608788522,20857.693378812764,18884.789348644714,19109.211119501033
